"","ID","date","postcode","property_type","whether_old_or_new","freehold_or_leasehold","address1","address2","address3","town","local_aut","county","postcode_short","current_energy_rating","total_floor_area","number_habitable_rooms","co2_emissions_current","co2_emissions_potential","energy_consumption_current","energy_consumption_potential","windows_energy_eff","tenure","latitude","longitude","population","altitude","london_zone","nearest_station","water_company","average_income","district","type_of_closest_station","num_tube_lines","num_rail_lines","num_light_rail_lines","distance_to_station","asking_price","is_station","is_district","is_postcode","predict","profitMargin","buy","actualProfit"
"1602",7881,NA,NA,"S","N","F",NA,NA,NA,NA,NA,NA,"BR6","D",91,5,4,2.3,248,138,"Good","owner-occupied",51.371974,0.11216,56,81,6,"orpington","Thames Water",50900,"Bromley","rail",0,1,0,1.2477712,505000,FALSE,FALSE,FALSE,415541.227285167,-0.177146084583828,0,0
"1603",3903,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"RM9","E",73,4,4.4,1.1,314,74,"Average","rental (social)",51.550926,0.130435,130,10,5,"becontree","Essex & Suffolk Water",40900,"Barking and Dagenham","tube",1,0,0,0.9463922,351000,FALSE,FALSE,FALSE,288671.536201317,-0.17757397093642,0,0
"1604",8052,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"NW3","C",57.31,2,2.4,2.4,257,257,"Average","rental (private)",51.542609,-0.158032,71,46,2,"chalk farm","Thames Water",54500,"Camden","tube",1,0,0,0.3660046,727000,FALSE,TRUE,FALSE,597711.198713532,-0.177838791315636,0,0
"1605",2104,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"UB8","E",64,3,4.6,3,411,267,"Good","owner-occupied",51.536896,-0.478377,120,38,6,"uxbridge","Affinity Water",45800,"Hillingdon","tube",2,0,0,0.9656556,294000,FALSE,FALSE,FALSE,241695.321823319,-0.177907068628167,0,0
"1606",23,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"DA8","C",41,2,1.3,0.1,162,1,"Average","owner-occupied",51.484852,0.173747,115,5,6,"erith","Thames Water",45100,"Bexley","rail",0,1,0,0.8687172,295000,FALSE,FALSE,FALSE,242333.557503039,-0.178530313549021,0,0
"1607",1602,NA,NA,"D","N","F",NA,NA,NA,NA,NA,NA,"BR2","E",135,5,6.8,4.3,289,180,"Average","owner-occupied",51.375168,0.04157,27,76,5,"hayes","Thames Water",67300,"Bromley","rail",0,1,0,1.8977556,893000,FALSE,FALSE,FALSE,733398.831356812,-0.178724712926302,0,0
"1608",1604,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"N1","D",53.83,3,3,2,333,224,"Very Poor","owner-occupied",51.542401,-0.100991,112,37,2,"essex road","Thames Water",53300,"Islington","rail",0,1,0,0.2417246,6e+05,FALSE,FALSE,FALSE,492728.554043318,-0.178785743261137,0,0
"1609",15860,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"SE20","C",72,4,2.5,1.2,178,89,"Very Poor","owner-occupied",51.416564,-0.069426,153,63,3,"crystal palace","Thames Water",54200,"Bromley","light_rail",0,1,1,0.4020458,442000,FALSE,FALSE,FALSE,362900.191477408,-0.178958842811293,0,0
"1610",9111,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"N13","D",88,4,3.3,1.2,216,76,"Average","owner-occupied",51.621335,-0.088178,176,25,4,"silver street","Thames Water",46200,"Enfield","light_rail",0,0,1,1.224158,527000,FALSE,FALSE,FALSE,432638.311881702,-0.179054436657111,0,0
"1611",1915,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"CR0","D",40,2,2,1.1,260,140,"Average","owner-occupied",51.385465,-0.099576,139,55,5,"west croydon","Thames Water",46000,"Croydon","light_rail",0,1,1,0.6064864,241000,FALSE,FALSE,FALSE,197812.65108928,-0.179200617886805,0,0
"1612",11089,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"SE1","C",55,3,1.2,1.2,128,125,"Good","rental (private)",51.489787,-0.07352,55,4,2,"bermondsey","Thames Water",47500,"Southwark","tube",1,0,0,1.2030304,464000,FALSE,FALSE,FALSE,380812.858382181,-0.179282632797025,0,0
"1613",13297,NA,NA,"S","N","F",NA,NA,NA,NA,NA,NA,"DA7","D",133,8,5.6,2.4,241,101,"Average","owner-occupied",51.467981,0.164536,59,44,6,"barnehurst","Thames Water",55200,"Bexley","rail",0,1,0,0.5083052,595000,FALSE,FALSE,FALSE,488268.473903412,-0.179380716128719,0,0
"1614",1097,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"SW8","D",63,3,2.4,1.6,218,146,"Average","owner-occupied",51.470586,-0.146493,20,4,2,"wandsworth road","Thames Water",58900,"Lambeth","light_rail",0,0,1,0.4498936,612000,FALSE,FALSE,FALSE,501865.135500031,-0.179958928921518,0,0
"1615",13773,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"N8","D",211,9,9.5,6.3,254,167,"Very Poor","owner-occupied",51.580987,-0.119979,59,47,3,"hornsey","Thames Water",65500,"Haringey","rail",0,1,0,0.7320092,1965000,FALSE,FALSE,FALSE,1609642.17879341,-0.180843674914294,0,0
"1616",5353,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"N5","D",121,5,4.7,1.7,221,80,"Poor","owner-occupied",51.549674,-0.100763,82,40,2,"highbury and islington","Thames Water",65600,"Islington","tube",1,1,1,0.273416,1496000,FALSE,FALSE,FALSE,1224594.95250129,-0.181420486295931,0,0
"1617",10788,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"CR0","D",50,3,2.2,1.4,239,154,"Average","owner-occupied",51.384402,-0.092234,69,55,5,"east croydon","Thames Water",45400,"Croydon","light_rail",0,1,1,0.6934824,251000,FALSE,FALSE,FALSE,205451.819523553,-0.181466854487836,0,0
"1618",15354,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"N1","C",43.04,2,1.6,1.5,218,213,"Good","owner-occupied",51.536829,-0.102319,49,35,1,"angel","Thames Water",63500,"Islington","tube",1,0,0,0.2616094,510000,FALSE,FALSE,FALSE,417403.683841457,-0.181561404232437,0,0
"1619",9581,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"IG6","C",54,2,2,1.7,215,180,"Average","rental (social)",51.610984,0.117272,130,46,4,"grange hill","Thames Water",41800,"Redbridge","tube",1,0,0,1.4111994,257000,FALSE,FALSE,FALSE,210308.926683588,-0.181677328079423,0,0
"1620",1790,NA,NA,"D","N","F",NA,NA,NA,NA,NA,NA,"DA7","D",55,3,3,1,309,93,"Average","owner-occupied",51.467942,0.150021,131,49,6,"barnehurst","Thames Water",53500,"Bexley","rail",0,1,0,0.6760832,491000,FALSE,FALSE,FALSE,401734.358528715,-0.181803750450682,0,0
"1621",1041,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"CR2","C",73.97,6,3.9,3.9,208,199,"Good","owner-occupied",51.348946,-0.110695,44,97,6,"purley oaks","Thames Water",58600,"Croydon","rail",0,1,0,0.8662316,468000,FALSE,FALSE,FALSE,382795.173190931,-0.182061595745874,0,0
"1622",12299,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"SE9","C",58,3,1.7,1.5,170,145,"Good","owner-occupied",51.447505,0.037038,120,36,4,"mottingham","Thames Water",44500,"Greenwich","rail",0,1,0,0.9867832,284000,FALSE,FALSE,FALSE,232207.587919599,-0.182367648170425,0,0
"1623",12404,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"TW10","E",65,4,4.3,1.6,310,105,"Poor","rental (private)",51.460634,-0.294848,25,26,4,"richmond","Thames Water",60900,"Richmond upon Thames","tube",1,1,1,0.52819,774000,FALSE,TRUE,FALSE,632720.17801671,-0.182532069745852,0,0
"1624",12240,NA,NA,"S","N","F",NA,NA,NA,NA,NA,NA,"SE7","E",132,7,6.6,2.4,282,100,"Very Poor","owner-occupied",51.480316,0.027871,56,45,3,"westcombe park","Thames Water",55700,"Greenwich","rail",0,1,0,0.8680958,926000,FALSE,FALSE,FALSE,756904.146833819,-0.182608912706459,0,0
"1625",7987,NA,NA,"S","N","F",NA,NA,NA,NA,NA,NA,"KT1","D",123,6,4,2.1,185,94,"Good","owner-occupied",51.406994,-0.306621,34,11,6,"kingston","Thames Water",63900,"Kingston upon Thames","rail",0,1,0,0.6543342,915000,FALSE,FALSE,FALSE,747902.341282706,-0.182620392040758,0,0
"1626",11335,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"E18","E",67,3,3.5,1.9,297,164,"Average","owner-occupied",51.600086,0.023384,52,46,4,"south woodford","Thames Water",63400,"Redbridge","tube",1,0,0,0.7786142,391000,FALSE,FALSE,FALSE,319250.569304059,-0.183502380296524,0,0
"1627",14665,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"UB2","D",90,5,3.2,1.4,199,84,"Average","owner-occupied",51.493231,-0.386285,89,33,4,"southall","Thames Water",43800,"Ealing","rail",0,1,0,1.2651704,482000,FALSE,FALSE,FALSE,393247.150034459,-0.184134543496973,0,0
"1628",7794,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"SW2","D",93,4,3.6,2.1,220,130,"Average","rental (private)",51.443082,-0.121346,63,62,3,"streatham hill","Thames Water",45100,"Lambeth","rail",0,1,0,0.4741282,599000,FALSE,FALSE,FALSE,488643.28607602,-0.184234914731186,0,0
"1629",13073,NA,NA,"S","N","F",NA,NA,NA,NA,NA,NA,"KT5","D",123,6,4.3,1.8,197,81,"Good","rental (private)",51.400958,-0.292813,98,23,5,"berrylands","Thames Water",63900,"Kingston upon Thames","rail",0,1,0,0.8966802,880000,FALSE,FALSE,FALSE,717543.723599645,-0.184609405000403,0,0
"1630",13462,NA,NA,"S","N","F",NA,NA,NA,NA,NA,NA,"CR0","D",97,5,4.7,1.7,272,95,"Average","owner-occupied",51.37022,-0.036706,60,93,3,"addington village","Thames Water",52300,"Croydon","light_rail",0,0,1,1.715064,536000,FALSE,FALSE,FALSE,436385.62584676,-0.185847712972462,0,0
"1631",4946,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"CR0","B",50,2,0.8,0.8,96,96,"Good","owner-occupied",51.390824,-0.103411,128,51,4,"selhurst","Thames Water",46100,"Croydon","rail",0,1,0,0.7941492,248000,FALSE,FALSE,FALSE,201849.244344938,-0.186091756673636,0,0
"1632",5968,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"BR3","D",85,5,3.7,1.8,243,114,"Good","owner-occupied",51.403637,-0.044764,48,32,3,"avenue road","Thames Water",59500,"Bromley","light_rail",0,0,1,0.9675198,573000,FALSE,FALSE,FALSE,466224.745307869,-0.186344249026406,0,0
"1633",3943,NA,NA,"D","N","F",NA,NA,NA,NA,NA,NA,"BR6","E",133,7,9.2,2.5,395,104,"Average","owner-occupied",51.376908,0.095288,50,74,6,"orpington","Thames Water",59500,"Bromley","rail",0,1,0,0.6344494,820000,FALSE,FALSE,FALSE,667003.603323904,-0.186580971556214,0,0
"1634",10585,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"N8","C",66,4,2.3,1.4,185,108,"Good","owner-occupied",51.591651,-0.126656,105,43,3,"alexandra palace","Thames Water",53100,"Haringey","rail",0,1,0,0.661791,536000,FALSE,FALSE,FALSE,435682.486300694,-0.187159540483781,0,0
"1635",15677,NA,NA,"S","N","F",NA,NA,NA,NA,NA,NA,"N14","E",103,6,5.3,2.5,340,169,"Poor","owner-occupied",51.638743,-0.130555,45,62,4,"southgate","Thames Water",47600,"Enfield","tube",1,0,0,0.512655,688000,FALSE,FALSE,FALSE,559170.989970575,-0.187251468066025,0,0
"1636",2366,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"SW11","C",99.98,4,3.6,3.5,171,163,"Average","owner-occupied",51.470505,-0.152788,134,4,2,"queenstown road","Thames Water",58900,"Wandsworth","rail",0,1,0,0.6145646,1033000,FALSE,FALSE,FALSE,839280.230909194,-0.187531238229241,0,0
"1637",12290,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"UB3","D",94,6,4.3,1.5,258,87,"Good","owner-occupied",51.517092,-0.425033,60,37,5,"hayes and harlington","Affinity Water",49200,"Hillingdon","rail",0,1,0,1.099878,482000,FALSE,FALSE,FALSE,391598.981610356,-0.187553980061502,0,0
"1638",697,NA,NA,"S","N","F",NA,NA,NA,NA,NA,NA,"HA7","D",76,5,3.4,0.9,255,67,"Average","owner-occupied",51.601738,-0.31514,85,56,5,"harrow and wealdstone","Affinity Water",65400,"Harrow","tube",2,1,1,1.3043186,615000,FALSE,FALSE,FALSE,499374.886571453,-0.188008314517962,0,0
"1639",8031,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"SE15","D",60.2,3,2.7,2.6,230,221,"Very Poor","owner-occupied",51.465658,-0.049474,197,38,2,"nunhead","Thames Water",54200,"Southwark","rail",0,1,0,0.2852226,477000,FALSE,FALSE,FALSE,387298.741517548,-0.1880529527934,0,0
"1640",14389,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"TW13","D",77,5,2.8,0.6,205,42,"Average","owner-occupied",51.444711,-0.383219,97,20,5,"whitton","Thames Water",44100,"Hounslow","rail",0,1,0,1.6112902,424000,FALSE,FALSE,FALSE,344159.641698091,-0.188302731844125,0,0
"1641",1167,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"E11","D",79,4,3.7,0.9,267,65,"Average","owner-occupied",51.57345,0.008188,96,20,3,"leytonstone","Thames Water",54000,"Redbridge","tube",1,0,0,0.4766138,642000,FALSE,FALSE,FALSE,521010.362655729,-0.18845737904092,0,0
"1642",13676,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"BR1","F",86,3,6.3,2.4,418,154,"Poor","owner-occupied",51.411923,0.007674,107,70,4,"shortlands","Thames Water",56100,"Bromley","rail",0,1,0,0.6220214,544000,FALSE,FALSE,FALSE,440972.266479567,-0.189389216030207,0,0
"1643",4868,NA,NA,"S","N","F",NA,NA,NA,NA,NA,NA,"UB5","E",99,5,5.5,2.7,317,154,"Good","owner-occupied",51.559157,-0.348451,149,62,5,"northolt park","Affinity Water",50600,"Ealing","rail",0,1,0,0.546832,602000,FALSE,FALSE,FALSE,487538.277946336,-0.190135750919707,0,0
"1644",15694,NA,NA,"S","N","F",NA,NA,NA,NA,NA,NA,"W4","E",146,6,7.1,2.8,276,106,"Very Poor","owner-occupied",51.486956,-0.273414,77,10,3,"gunnersbury","Thames Water",60500,"Hounslow","tube",1,0,1,0.5120336,1418000,FALSE,FALSE,FALSE,1147742.88869709,-0.190590346475959,0,0
"1645",9115,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"E6","C",36.14,2,2.3,2.1,414,388,"Average","rental (private)",51.519799,0.054979,149,3,3,"beckton","Thames Water",47400,"Newham","light_rail",0,0,1,0.615186,223000,FALSE,FALSE,FALSE,180468.004749197,-0.190726436102256,0,0
"1646",9042,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"E17","E",50,2,3.6,2.5,403,281,"Average","owner-occupied",51.582608,-0.038809,88,10,3,"st james street","Thames Water",50700,"Waltham Forest","light_rail",0,0,1,0.3280992,397000,FALSE,FALSE,FALSE,321268.148828457,-0.190760330406909,0,0
"1647",5985,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"TW9","C",51,3,1.9,1.3,217,144,"Average","rental (private)",51.469497,-0.285332,81,9,3,"north sheen","Thames Water",61900,"Richmond upon Thames","rail",0,1,0,0.425659,469000,FALSE,TRUE,FALSE,379500.515631979,-0.190830457074672,0,0
"1648",11465,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"SW15","D",54.56,2,1.7,1.6,204,200,"Good","rental (private)",51.459884,-0.210149,105,24,2,"east putney","Thames Water",66300,"Kingston upon Thames","tube",1,0,0,0.0323128,523000,FALSE,FALSE,FALSE,423029.334567084,-0.191148499871731,0,0
"1649",9294,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"DA8","E",77,4,5.1,3.1,379,223,"Good","owner-occupied",51.477338,0.148634,82,47,6,"barnehurst","Thames Water",51300,"Bexley","rail",0,1,0,1.21173,422000,FALSE,FALSE,FALSE,341335.239982379,-0.191148720420903,0,0
"1650",1198,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"SE21","D",84.4,4,4.2,2.6,294,188,"Very Poor","owner-occupied",51.434944,-0.080835,75,61,3,"sydenham hill","Thames Water",56500,"Southwark","rail",0,1,0,0.2870868,635000,FALSE,FALSE,FALSE,513466.818299158,-0.191390837324161,0,0
"1651",5479,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"KT4","C",66,3,2.3,1.5,197,133,"Average","rental (private)",51.370981,-0.230053,39,43,5,"stoneleigh","SES Water",55400,"Sutton","rail",0,1,0,1.354652,285000,FALSE,FALSE,FALSE,230440.750512642,-0.191435963113536,0,0
"1652",2013,NA,NA,"S","N","F",NA,NA,NA,NA,NA,NA,"SM6","E",123,6,8.3,2.8,382,127,"Average","owner-occupied",51.361837,-0.127214,137,56,5,"waddon","SES Water",44600,"Sutton","rail",0,1,0,0.6748404,577000,FALSE,FALSE,FALSE,466389.3837151,-0.191699508292721,0,0
"1653",2698,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"SW4","E",67,5,4.8,1.7,380,131,"Average","rental (social)",51.472706,-0.12825,62,9,2,"stockwell","Thames Water",49100,"Lambeth","tube",2,0,0,0.3753256,529000,FALSE,FALSE,FALSE,427493.214388933,-0.191884282818652,0,0
"1654",10756,NA,NA,"F","N","L",NA,NA,NA,"SOUTH WOODFORD",NA,NA,"E18","C",42,2,1,1,140,133,"Good","rental (private)",51.598087,0.025663,48,39,4,"south woodford","Thames Water",63400,"Redbridge","tube",1,0,0,0.6860256,262000,FALSE,FALSE,FALSE,211591.343036607,-0.192399454058752,0,0
"1655",10015,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"UB8","C",83,5,2.5,1.2,168,79,"Good","owner-occupied",51.525586,-0.477918,45,33,6,"west drayton","Affinity Water",51700,"Hillingdon","rail",0,1,0,1.1738246,480000,FALSE,FALSE,FALSE,387116.87404472,-0.193506512406834,0,0
"1656",6422,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"EN1","D",41.29,2,2.7,1.5,391,219,"Average","rental (private)",51.648804,-0.065514,87,24,5,"bush hill park","Thames Water",51700,"Enfield","light_rail",0,0,1,0.633828,283000,FALSE,FALSE,FALSE,228158.657017712,-0.193785664248367,0,0
"1657",13931,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"HA3","C",42.74,2,1.7,1.3,236,187,"Very Poor","owner-occupied",51.594336,-0.330761,46,54,5,"harrow and wealdstone","Affinity Water",50600,"Brent","tube",2,1,1,0.260988,230000,FALSE,FALSE,FALSE,185415.862487008,-0.193844076143443,0,0
"1658",1812,NA,NA,"D","N","F",NA,NA,NA,NA,NA,NA,"BR2","D",169,6,8.1,4.9,274,162,"Average","owner-occupied",51.394193,0.009571,46,61,5,"bromley south","Thames Water",63100,"Bromley","rail",0,1,0,0.6735976,1105000,FALSE,FALSE,FALSE,890153.216594229,-0.194431478195268,0,0
"1659",13185,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"TW11","C",72.226,3,1.9,1.5,163,131,"Average","rental (social)",51.431475,-0.325626,38,11,6,"teddington","Thames Water",71700,"Richmond upon Thames","rail",0,1,0,0.7413302,633000,FALSE,TRUE,FALSE,509721.941888536,-0.194752066526799,0,0
"1660",5862,NA,NA,"S","N","F",NA,NA,NA,NA,NA,NA,"SW13","D",180,4,5.5,3,174,93,"Good","owner-occupied",51.476501,-0.232515,12,6,3,"barnes","Thames Water",65600,"Richmond upon Thames","rail",0,1,0,0.9457708,1937000,FALSE,TRUE,FALSE,1559113.1193704,-0.195088735482497,0,0
"1661",7813,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"N1","D",76,3,3,1.6,220,122,"Very Poor","owner-occupied",51.546279,-0.099518,97,37,2,"highbury and islington","Thames Water",53300,"Islington","tube",1,1,1,0.2435888,715000,FALSE,FALSE,FALSE,575509.052715102,-0.195092233964892,0,0
"1662",867,NA,NA,"S","N","F",NA,NA,NA,NA,NA,NA,"DA16","F",83,4,6.9,3.2,472,215,"Average","owner-occupied",51.466798,0.119517,78,46,5,"bexleyheath","Thames Water",51300,"Bexley","rail",0,1,0,0.7040462,452000,FALSE,FALSE,FALSE,363758.088169862,-0.195225468650748,0,0
"1663",1341,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"HA4","D",56,3,2.2,1.4,224,146,"Good","owner-occupied",51.554338,-0.394509,69,35,5,"south ruislip","Affinity Water",56600,"Hillingdon","tube",1,1,0,0.3691116,361000,FALSE,FALSE,FALSE,290367.530444792,-0.195657810402239,0,0
"1664",10576,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"NW3","D",48.45,3,4.3,2.8,291,190,"Very Poor","owner-occupied",51.547484,-0.157013,53,48,2,"chalk farm","Thames Water",48200,"Camden","tube",1,0,0,0.2100332,638000,FALSE,TRUE,FALSE,513128.833923759,-0.195722830840503,0,0
"1665",3028,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"SW4","D",79.81,4,3.6,3.3,235,212,"Very Poor","owner-occupied",51.456365,-0.141182,44,27,2,"clapham south","Thames Water",71500,"Lambeth","tube",1,0,0,0.459836,806000,FALSE,FALSE,FALSE,647910.950787686,-0.196140259568628,0,0
"1666",13759,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"UB4","E",65.1,3,5,3.6,456,327,"Average","owner-occupied",51.518559,-0.40319,131,34,5,"hayes and harlington","Affinity Water",44600,"Hillingdon","rail",0,1,0,1.4111994,308000,FALSE,FALSE,FALSE,247568.455397166,-0.196206313645565,0,0
"1667",12453,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"TW13","C",45.44,2,1.5,1.2,201,160,"Average","owner-occupied",51.442613,-0.375249,132,20,5,"whitton","Thames Water",44100,"Hounslow","rail",0,1,0,1.2428,228000,FALSE,FALSE,FALSE,183139.531811802,-0.196756439421923,0,0
"1668",1085,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"SE15","D",123,6,4.7,2.8,215,125,"Average","owner-occupied",51.469968,-0.0545,125,15,2,"nunhead","Thames Water",45200,"Southwark","rail",0,1,0,0.27963,1047000,FALSE,FALSE,FALSE,840877.662790895,-0.196869472023979,0,0
"1669",7740,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"BR6","C",75,3,2.7,2.5,202,186,"Average","owner-occupied",51.377707,0.080782,41,94,6,"orpington","Thames Water",66900,"Bromley","rail",0,1,0,0.761215,404000,FALSE,FALSE,FALSE,324201.998161506,-0.197519806530926,0,0
"1670",11973,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"SW18","C",127,4,3.7,2.1,167,92,"Good","owner-occupied",51.441394,-0.195922,103,12,3,"earlsfield","Thames Water",75000,"Wandsworth","rail",0,1,0,0.5101694,1204000,FALSE,FALSE,FALSE,965922.972360741,-0.197738395049219,0,0
"1671",12330,NA,NA,"D","N","F",NA,NA,NA,NA,NA,NA,"HA6","F",163,6,13,5.2,455,179,"Average","owner-occupied",51.614462,-0.436037,34,77,6,"northwood","Affinity Water",62000,"Hillingdon","tube",1,0,0,0.6238856,1075000,FALSE,FALSE,FALSE,861966.338823622,-0.198170847605933,0,0
"1672",10473,NA,NA,"S","N","F",NA,NA,NA,NA,NA,NA,"DA5","D",148,7,6.1,1.8,213,61,"Very Poor","owner-occupied",51.446013,0.147768,60,21,6,"bexley","Thames Water",61700,"Bexley","rail",0,1,0,0.4822064,843000,FALSE,FALSE,FALSE,675877.516523721,-0.198247311359762,0,0
"1673",5094,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"N1","D",64,3,3.1,1.5,276,134,"Very Poor","owner-occupied",51.544562,-0.088456,125,24,2,"canonbury","Thames Water",56000,"Islington","light_rail",0,0,1,0.5275686,677000,FALSE,FALSE,FALSE,542170.888922768,-0.199156737189413,0,0
"1674",7980,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"IG11","E",98,5,5.7,1.1,330,62,"Average","owner-occupied",51.545586,0.098918,67,8,4,"upney","Essex & Suffolk Water",46700,"Barking and Dagenham","tube",1,0,0,0.5710666,515000,FALSE,FALSE,FALSE,412185.969646965,-0.199638893889388,0,0
"1675",11940,NA,NA,"S","N","F",NA,NA,NA,NA,NA,NA,"DA7","C",104.04,4,3.3,3.1,215,196,"Good","owner-occupied",51.472157,0.137879,67,54,5,"bexleyheath","Thames Water",53500,"Bexley","rail",0,1,0,0.680433,561000,FALSE,FALSE,FALSE,448424.847403498,-0.200668721205886,0,0
"1676",14863,NA,NA,"S","N","F",NA,NA,NA,NA,NA,NA,"DA16","D",88,5,4.9,2.3,313,144,"Average","owner-occupied",51.469755,0.09712,88,57,4,"welling","Thames Water",49400,"Bexley","rail",0,1,0,0.5642312,480000,FALSE,FALSE,FALSE,383215.74248132,-0.201633869830583,0,0
"1677",13855,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"HA1","C",32,1,0.9,0.9,165,165,"Good","owner-occupied",51.585782,-0.337541,202,63,5,"harrow-on-the-hill","Affinity Water",56000,"Brent","tube",1,1,0,0.5493176,232000,FALSE,FALSE,FALSE,185206.533816707,-0.201695974927987,0,0
"1678",10940,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"HA2","E",60,4,4.1,0.7,386,61,"Very Poor","owner-occupied",51.559745,-0.376416,124,38,5,"northolt park","Affinity Water",52200,"Harrow","rail",0,1,0,0.848211,462000,FALSE,FALSE,FALSE,368107.220658978,-0.203231124114767,0,0
"1679",6698,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"N3","C",106,5,2.8,2.3,152,123,"Average","owner-occupied",51.59594,-0.206047,17,69,4,"finchley central","Affinity Water",58600,"Barnet","tube",1,0,0,0.7220668,686000,FALSE,FALSE,FALSE,546336.429402735,-0.203591210783185,0,0
"1680",7460,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"BR2","D",46,2,3.3,1.9,426,243,"Average","owner-occupied",51.404614,-0.000856,25,49,4,"shortlands","Thames Water",60300,"Bromley","rail",0,1,0,0.320021,296000,FALSE,FALSE,FALSE,235649.697667662,-0.203886156528168,0,0
"1681",4449,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"RM9","D",38,2,1.8,1.1,243,154,"Good","rental (private)",51.549072,0.141873,40,8,5,"dagenham heathway","Essex & Suffolk Water",40000,"Barking and Dagenham","tube",1,0,0,0.8649888,198000,FALSE,FALSE,FALSE,157623.750284563,-0.203920453108267,0,0
"1682",11433,NA,NA,"D","N","F",NA,NA,NA,NA,NA,NA,"RM11","D",116,6,5.6,2.1,276,103,"Average","owner-occupied",51.564395,0.202729,23,27,6,"emerson park","Essex & Suffolk Water",49900,"Havering","light_rail",0,0,1,1.205516,578000,FALSE,FALSE,FALSE,460128.518751003,-0.203929898354665,0,0
"1683",14384,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"RM9","C",70,4,2.1,0.8,174,63,"Average","owner-occupied",51.542232,0.129827,90,7,5,"becontree","Essex & Suffolk Water",39400,"Barking and Dagenham","tube",1,0,0,0.260988,361000,FALSE,FALSE,FALSE,287149.993053268,-0.204570656362139,0,0
"1684",3859,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"NW2","D",88.43,6,4.9,4.8,304,298,"Poor","owner-occupied",51.562698,-0.198007,42,80,3,"cricklewood","Thames Water",50100,"Camden","rail",0,1,0,0.7804784,823000,FALSE,TRUE,FALSE,654420.239292385,-0.204835675221889,0,0
